Match type,Repository,Repository external URL
repo,github.com/flomesh-io/fsm,https://sourcegraph.com/github.com/flomesh-io/fsm
repo,github.com/gucooing/BaPs,https://sourcegraph.com/github.com/gucooing/BaPs
repo,github.com/rapidsai/cuvs,https://sourcegraph.com/github.com/rapidsai/cuvs
repo,github.com/Anush008/fastembed-go,https://sourcegraph.com/github.com/Anush008/fastembed-go
repo,github.com/ConductorOne/baton,https://sourcegraph.com/github.com/ConductorOne/baton
repo,github.com/grid-x/modbus,https://sourcegraph.com/github.com/grid-x/modbus
repo,github.com/kgretzky/evilginx2,https://sourcegraph.com/github.com/kgretzky/evilginx2
repo,github.com/streamdal/streamdal,https://sourcegraph.com/github.com/streamdal/streamdal
repo,github.com/z1labs/Cypher,https://sourcegraph.com/github.com/z1labs/Cypher
repo,github.com/xbyl1234/instagram_lite_bot,https://sourcegraph.com/github.com/xbyl1234/instagram_lite_bot
repo,github.com/gazed/vu,https://sourcegraph.com/github.com/gazed/vu
repo,github.com/streamdal/plumber,https://sourcegraph.com/github.com/streamdal/plumber
repo,github.com/kubeslice/worker-operator,https://sourcegraph.com/github.com/kubeslice/worker-operator
repo,github.com/raptor-ml/raptor,https://sourcegraph.com/github.com/raptor-ml/raptor
repo,github.com/tarampampam/tinifier,https://sourcegraph.com/github.com/tarampampam/tinifier
repo,github.com/selectdb/ccr-syncer,https://sourcegraph.com/github.com/selectdb/ccr-syncer
repo,github.com/slimtoolkit/slim,https://sourcegraph.com/github.com/slimtoolkit/slim
repo,github.com/google/gke-policy-automation,https://sourcegraph.com/github.com/google/gke-policy-automation
repo,github.com/ServiceWeaver/weaver,https://sourcegraph.com/github.com/ServiceWeaver/weaver
repo,github.com/intel/gprofiler-performance-studio,https://sourcegraph.com/github.com/intel/gprofiler-performance-studio
repo,github.com/ionos-cloud/terraform-provider-ionoscloud,https://sourcegraph.com/github.com/ionos-cloud/terraform-provider-ionoscloud
repo,github.com/k8snetworkplumbingwg/ovs-cni,https://sourcegraph.com/github.com/k8snetworkplumbingwg/ovs-cni
repo,github.com/bookingcom/nanotube,https://sourcegraph.com/github.com/bookingcom/nanotube
repo,github.com/ystyle/kaf-cli,https://sourcegraph.com/github.com/ystyle/kaf-cli
repo,github.com/openshift/cluster-storage-operator,https://sourcegraph.com/github.com/openshift/cluster-storage-operator
repo,github.com/cloudfoundry/bosh-google-cpi-release,https://sourcegraph.com/github.com/cloudfoundry/bosh-google-cpi-release
repo,github.com/hexiaodai/fence,https://sourcegraph.com/github.com/hexiaodai/fence
repo,github.com/tinychainorg/tinychain,https://sourcegraph.com/github.com/tinychainorg/tinychain
repo,github.com/polarsignals/epimetheus,https://sourcegraph.com/github.com/polarsignals/epimetheus
repo,github.com/kopia/kopia,https://sourcegraph.com/github.com/kopia/kopia
repo,github.com/actions/actions-sync,https://sourcegraph.com/github.com/actions/actions-sync
repo,github.com/tuqqu/go-parser,https://sourcegraph.com/github.com/tuqqu/go-parser
repo,github.com/highlight/highlight,https://sourcegraph.com/github.com/highlight/highlight
repo,github.com/sapcc/kubernetes-oomkill-exporter,https://sourcegraph.com/github.com/sapcc/kubernetes-oomkill-exporter
repo,github.com/Eun/go-hit,https://sourcegraph.com/github.com/Eun/go-hit
repo,github.com/flightctl/flightctl,https://sourcegraph.com/github.com/flightctl/flightctl
repo,github.com/kubecube-io/KubeCube,https://sourcegraph.com/github.com/kubecube-io/KubeCube
repo,github.com/samber/lo,https://sourcegraph.com/github.com/samber/lo
repo,github.com/opencontainers/runc,https://sourcegraph.com/github.com/opencontainers/runc
repo,github.com/vigilantchai/shardmap,https://sourcegraph.com/github.com/vigilantchai/shardmap
repo,github.com/hupe1980/golc,https://sourcegraph.com/github.com/hupe1980/golc
repo,github.com/LAA-Software-Engineering/golang-rest-api-template,https://sourcegraph.com/github.com/LAA-Software-Engineering/golang-rest-api-template
repo,github.com/teamhanko/passkeys,https://sourcegraph.com/github.com/teamhanko/passkeys
repo,github.com/openshift/cert-manager-operator,https://sourcegraph.com/github.com/openshift/cert-manager-operator
repo,github.com/microsoft/yardl,https://sourcegraph.com/github.com/microsoft/yardl
repo,github.com/charmbracelet/ultraviolet,https://sourcegraph.com/github.com/charmbracelet/ultraviolet
repo,github.com/badgerodon/collections,https://sourcegraph.com/github.com/badgerodon/collections
repo,github.com/skywind3000/awesome-cheatsheets,https://sourcegraph.com/github.com/skywind3000/awesome-cheatsheets
repo,github.com/openshift/openshift-apiserver,https://sourcegraph.com/github.com/openshift/openshift-apiserver
repo,github.com/WinPooh32/peerstohttp,https://sourcegraph.com/github.com/WinPooh32/peerstohttp
repo,github.com/a-h/templ,https://sourcegraph.com/github.com/a-h/templ
repo,github.com/Consensys/gnark-crypto,https://sourcegraph.com/github.com/Consensys/gnark-crypto
repo,github.com/hashicorp/terraform-provider-aws,https://sourcegraph.com/github.com/hashicorp/terraform-provider-aws
repo,github.com/kosmos-io/kosmos,https://sourcegraph.com/github.com/kosmos-io/kosmos
repo,github.com/bufbuild/hyperpb-go,https://sourcegraph.com/github.com/bufbuild/hyperpb-go
repo,github.com/wallarm/gotestwaf,https://sourcegraph.com/github.com/wallarm/gotestwaf
repo,github.com/coder/coder,https://sourcegraph.com/github.com/coder/coder
repo,github.com/kashifkhan0771/utils,https://sourcegraph.com/github.com/kashifkhan0771/utils
repo,github.com/grafana/rollout-operator,https://sourcegraph.com/github.com/grafana/rollout-operator
repo,github.com/mmp/vice,https://sourcegraph.com/github.com/mmp/vice
repo,github.com/lobocv/simpleflow,https://sourcegraph.com/github.com/lobocv/simpleflow
repo,github.com/cybersamx/go-recipes,https://sourcegraph.com/github.com/cybersamx/go-recipes
repo,github.com/RoyalFlyBy/PornHubDownloader,https://sourcegraph.com/github.com/RoyalFlyBy/PornHubDownloader
repo,github.com/derision-test/go-mockgen,https://sourcegraph.com/github.com/derision-test/go-mockgen
repo,github.com/apricote/grafana-hcloud-datasource,https://sourcegraph.com/github.com/apricote/grafana-hcloud-datasource
repo,github.com/KohlsTechnology/prometheus_bigquery_remote_storage_adapter,https://sourcegraph.com/github.com/KohlsTechnology/prometheus_bigquery_remote_storage_adapter
repo,github.com/cloudtty/cloudtty,https://sourcegraph.com/github.com/cloudtty/cloudtty
repo,github.com/alexellis/arkade,https://sourcegraph.com/github.com/alexellis/arkade
repo,github.com/emprcl/signls,https://sourcegraph.com/github.com/emprcl/signls
repo,github.com/cilium/cilium-cli,https://sourcegraph.com/github.com/cilium/cilium-cli
repo,github.com/GhostTroops/go4Hacker,https://sourcegraph.com/github.com/GhostTroops/go4Hacker
repo,github.com/confidential-containers/enclave-cc,https://sourcegraph.com/github.com/confidential-containers/enclave-cc
repo,github.com/weaviate/weaviate,https://sourcegraph.com/github.com/weaviate/weaviate
repo,github.com/segmentio/encoding,https://sourcegraph.com/github.com/segmentio/encoding
repo,github.com/trpc-group/trpc-go,https://sourcegraph.com/github.com/trpc-group/trpc-go
repo,github.com/jincheng9/go-tutorial,https://sourcegraph.com/github.com/jincheng9/go-tutorial
repo,github.com/lukasaron/terraform-provider-stripe,https://sourcegraph.com/github.com/lukasaron/terraform-provider-stripe
repo,github.com/containers/buildah,https://sourcegraph.com/github.com/containers/buildah
repo,github.com/pzx521521/apk-editor,https://sourcegraph.com/github.com/pzx521521/apk-editor
repo,github.com/gopherjs/gopherjs,https://sourcegraph.com/github.com/gopherjs/gopherjs
repo,github.com/goccy/go-graphviz,https://sourcegraph.com/github.com/goccy/go-graphviz
repo,github.com/DNSCrypt/dnscrypt-proxy,https://sourcegraph.com/github.com/DNSCrypt/dnscrypt-proxy
repo,github.com/th0th/poeticmetric,https://sourcegraph.com/github.com/th0th/poeticmetric
repo,github.com/clusterpedia-io/clusterpedia,https://sourcegraph.com/github.com/clusterpedia-io/clusterpedia
repo,github.com/oasdiff/oasdiff,https://sourcegraph.com/github.com/oasdiff/oasdiff
repo,github.com/containers/podman-tui,https://sourcegraph.com/github.com/containers/podman-tui
repo,github.com/pachyderm/pachyderm,https://sourcegraph.com/github.com/pachyderm/pachyderm
repo,github.com/ebar-go/ego,https://sourcegraph.com/github.com/ebar-go/ego
repo,github.com/openimsdk/openmeeting-server,https://sourcegraph.com/github.com/openimsdk/openmeeting-server
repo,github.com/grafana/mimir-prometheus,https://sourcegraph.com/github.com/grafana/mimir-prometheus
repo,github.com/kubernetes-sigs/kube-api-linter,https://sourcegraph.com/github.com/kubernetes-sigs/kube-api-linter
repo,github.com/alibaba/open-local,https://sourcegraph.com/github.com/alibaba/open-local
repo,github.com/open-policy-agent/opa,https://sourcegraph.com/github.com/open-policy-agent/opa
repo,github.com/bitfield/kg-generics,https://sourcegraph.com/github.com/bitfield/kg-generics
repo,github.com/openshift/image-registry,https://sourcegraph.com/github.com/openshift/image-registry
repo,github.com/1Password/kubernetes-secrets-injector,https://sourcegraph.com/github.com/1Password/kubernetes-secrets-injector
repo,github.com/CrowdStrike/csproto,https://sourcegraph.com/github.com/CrowdStrike/csproto
repo,github.com/genshinsim/gcsim,https://sourcegraph.com/github.com/genshinsim/gcsim
repo,github.com/debevv/camellia,https://sourcegraph.com/github.com/debevv/camellia
repo,github.com/ncbi/datasets,https://sourcegraph.com/github.com/ncbi/datasets
repo,github.com/cashapp/cloner,https://sourcegraph.com/github.com/cashapp/cloner
repo,github.com/cloudflare/gokeyless,https://sourcegraph.com/github.com/cloudflare/gokeyless
repo,github.com/katzenpost/katzenpost,https://sourcegraph.com/github.com/katzenpost/katzenpost
repo,github.com/rancher/local-path-provisioner,https://sourcegraph.com/github.com/rancher/local-path-provisioner
repo,github.com/kubernetes-sigs/cloud-provider-azure,https://sourcegraph.com/github.com/kubernetes-sigs/cloud-provider-azure
repo,github.com/devspace-sh/devspace,https://sourcegraph.com/github.com/devspace-sh/devspace
repo,github.com/loft-sh/devpod,https://sourcegraph.com/github.com/loft-sh/devpod
repo,github.com/mattmoor/mink,https://sourcegraph.com/github.com/mattmoor/mink
repo,github.com/kanisterio/kanister,https://sourcegraph.com/github.com/kanisterio/kanister
repo,github.com/BeryJu/gravity,https://sourcegraph.com/github.com/BeryJu/gravity
repo,github.com/alexellis/k3sup,https://sourcegraph.com/github.com/alexellis/k3sup
repo,github.com/destel/rill,https://sourcegraph.com/github.com/destel/rill
repo,github.com/katbyte/terrafmt,https://sourcegraph.com/github.com/katbyte/terrafmt
repo,github.com/FastFilter/xorfilter,https://sourcegraph.com/github.com/FastFilter/xorfilter
repo,github.com/kubernetes/dns,https://sourcegraph.com/github.com/kubernetes/dns
repo,github.com/checkpoint-restore/checkpointctl,https://sourcegraph.com/github.com/checkpoint-restore/checkpointctl
repo,github.com/chushuai/wscan,https://sourcegraph.com/github.com/chushuai/wscan
repo,github.com/pulumi/esc,https://sourcegraph.com/github.com/pulumi/esc
repo,github.com/AthennaMind/opnsense-exporter,https://sourcegraph.com/github.com/AthennaMind/opnsense-exporter
repo,github.com/rupor-github/fb2converter,https://sourcegraph.com/github.com/rupor-github/fb2converter
repo,github.com/projecteru2/core,https://sourcegraph.com/github.com/projecteru2/core
repo,github.com/infobloxopen/infoblox-go-client,https://sourcegraph.com/github.com/infobloxopen/infoblox-go-client
repo,github.com/klauspost/reedsolomon,https://sourcegraph.com/github.com/klauspost/reedsolomon
repo,github.com/awslabs/ar-go-tools,https://sourcegraph.com/github.com/awslabs/ar-go-tools
repo,github.com/palomachain/paloma,https://sourcegraph.com/github.com/palomachain/paloma
repo,github.com/handyretrospe/bqls,https://sourcegraph.com/github.com/handyretrospe/bqls
repo,github.com/woaijssss/tros,https://sourcegraph.com/github.com/woaijssss/tros
repo,github.com/transferia/transferia,https://sourcegraph.com/github.com/transferia/transferia
repo,github.com/estesp/mquery,https://sourcegraph.com/github.com/estesp/mquery
repo,github.com/patex-ecosystem/patex-chain,https://sourcegraph.com/github.com/patex-ecosystem/patex-chain
repo,github.com/gochan-org/gochan,https://sourcegraph.com/github.com/gochan-org/gochan
repo,github.com/PacktPublishing/Functional-Programming-in-Go.,https://sourcegraph.com/github.com/PacktPublishing/Functional-Programming-in-Go.
repo,github.com/Mirantis/cri-dockerd,https://sourcegraph.com/github.com/Mirantis/cri-dockerd
repo,github.com/git-ecosystem/trace2receiver,https://sourcegraph.com/github.com/git-ecosystem/trace2receiver
repo,github.com/openshift/jenkins-client-plugin,https://sourcegraph.com/github.com/openshift/jenkins-client-plugin
repo,github.com/mattn/go-generics-example,https://sourcegraph.com/github.com/mattn/go-generics-example
repo,github.com/wader/fq,https://sourcegraph.com/github.com/wader/fq
repo,github.com/openshift/local-storage-operator,https://sourcegraph.com/github.com/openshift/local-storage-operator
repo,github.com/qiniu/x,https://sourcegraph.com/github.com/qiniu/x
repo,github.com/mlange-42/tiny-world,https://sourcegraph.com/github.com/mlange-42/tiny-world
repo,github.com/fanqingxuan/go-gin,https://sourcegraph.com/github.com/fanqingxuan/go-gin
repo,github.com/thkhxm/tgf,https://sourcegraph.com/github.com/thkhxm/tgf
repo,github.com/leighmacdonald/gbans,https://sourcegraph.com/github.com/leighmacdonald/gbans
repo,github.com/Consensys/gnark,https://sourcegraph.com/github.com/Consensys/gnark
repo,github.com/caarlos0/starcharts,https://sourcegraph.com/github.com/caarlos0/starcharts
repo,github.com/squat/kilo,https://sourcegraph.com/github.com/squat/kilo
repo,github.com/Code-Hex/go-generics-cache,https://sourcegraph.com/github.com/Code-Hex/go-generics-cache
repo,github.com/nhost/hasura-auth,https://sourcegraph.com/github.com/nhost/hasura-auth
repo,github.com/jantari/rewinged,https://sourcegraph.com/github.com/jantari/rewinged
repo,github.com/peak/s5cmd,https://sourcegraph.com/github.com/peak/s5cmd
repo,github.com/estesp/manifest-tool,https://sourcegraph.com/github.com/estesp/manifest-tool
repo,github.com/containers/skopeo,https://sourcegraph.com/github.com/containers/skopeo
repo,github.com/openGemini/openGemini,https://sourcegraph.com/github.com/openGemini/openGemini
repo,github.com/gruntwork-io/terragrunt,https://sourcegraph.com/github.com/gruntwork-io/terragrunt
repo,github.com/moby/buildkit,https://sourcegraph.com/github.com/moby/buildkit
repo,github.com/encoredev/encore,https://sourcegraph.com/github.com/encoredev/encore
repo,github.com/hexops-graveyard/dawn,https://sourcegraph.com/github.com/hexops-graveyard/dawn
repo,github.com/mgumz/vopher,https://sourcegraph.com/github.com/mgumz/vopher
repo,github.com/getzep/zep,https://sourcegraph.com/github.com/getzep/zep
repo,github.com/Iori372552686/GoOne,https://sourcegraph.com/github.com/Iori372552686/GoOne
repo,github.com/cherish-chat/xxim-server,https://sourcegraph.com/github.com/cherish-chat/xxim-server
repo,github.com/42wim/matterircd,https://sourcegraph.com/github.com/42wim/matterircd
repo,github.com/vladimirvivien/automi,https://sourcegraph.com/github.com/vladimirvivien/automi
repo,github.com/gojp/goreportcard,https://sourcegraph.com/github.com/gojp/goreportcard
repo,github.com/lucas-jacques/modb,https://sourcegraph.com/github.com/lucas-jacques/modb
repo,github.com/redhat-developer/odo,https://sourcegraph.com/github.com/redhat-developer/odo
repo,github.com/ardanlabs/gotraining,https://sourcegraph.com/github.com/ardanlabs/gotraining
repo,github.com/zyablitsev/wgnetwork,https://sourcegraph.com/github.com/zyablitsev/wgnetwork
repo,github.com/jefferyjob/go-easy-utils,https://sourcegraph.com/github.com/jefferyjob/go-easy-utils
repo,github.com/snowflakedb/terraform-provider-snowflake,https://sourcegraph.com/github.com/snowflakedb/terraform-provider-snowflake
repo,github.com/alaingilbert/ogame,https://sourcegraph.com/github.com/alaingilbert/ogame
repo,github.com/kubernetes-sigs/external-dns,https://sourcegraph.com/github.com/kubernetes-sigs/external-dns
repo,github.com/Primetalk/goio,https://sourcegraph.com/github.com/Primetalk/goio
repo,github.com/x-funs/go-fun,https://sourcegraph.com/github.com/x-funs/go-fun
repo,github.com/Rican7/define,https://sourcegraph.com/github.com/Rican7/define
repo,github.com/cloudflare/cloudflared,https://sourcegraph.com/github.com/cloudflare/cloudflared
repo,github.com/SnellerInc/sneller,https://sourcegraph.com/github.com/SnellerInc/sneller
repo,github.com/apache/arrow-go,https://sourcegraph.com/github.com/apache/arrow-go
repo,github.com/elgopher/pi,https://sourcegraph.com/github.com/elgopher/pi
repo,github.com/siglens/siglens,https://sourcegraph.com/github.com/siglens/siglens
repo,github.com/kubernetes-csi/csi-proxy,https://sourcegraph.com/github.com/kubernetes-csi/csi-proxy
repo,github.com/AbelChe/evil_minio,https://sourcegraph.com/github.com/AbelChe/evil_minio
repo,github.com/kdoctor-io/kdoctor,https://sourcegraph.com/github.com/kdoctor-io/kdoctor
repo,github.com/statechannels/go-nitro,https://sourcegraph.com/github.com/statechannels/go-nitro
repo,github.com/hajimehoshi/ebiten,https://sourcegraph.com/github.com/hajimehoshi/ebiten
repo,github.com/cludden/protoc-gen-go-temporal,https://sourcegraph.com/github.com/cludden/protoc-gen-go-temporal
repo,github.com/PagerDuty/terraform-provider-pagerduty,https://sourcegraph.com/github.com/PagerDuty/terraform-provider-pagerduty
repo,github.com/weaviate/weaviate-benchmarking,https://sourcegraph.com/github.com/weaviate/weaviate-benchmarking
repo,github.com/amp-labs/connectors,https://sourcegraph.com/github.com/amp-labs/connectors
repo,github.com/actiontech/sqle,https://sourcegraph.com/github.com/actiontech/sqle
repo,github.com/StarRocks/starrocks-kubernetes-operator,https://sourcegraph.com/github.com/StarRocks/starrocks-kubernetes-operator
repo,github.com/kubevirt/macvtap-cni,https://sourcegraph.com/github.com/kubevirt/macvtap-cni
repo,github.com/kubernetes-csi/csi-driver-smb,https://sourcegraph.com/github.com/kubernetes-csi/csi-driver-smb
repo,github.com/carvel-dev/secretgen-controller,https://sourcegraph.com/github.com/carvel-dev/secretgen-controller
repo,github.com/moby/vpnkit,https://sourcegraph.com/github.com/moby/vpnkit
repo,github.com/ignite/cli,https://sourcegraph.com/github.com/ignite/cli
repo,github.com/uber-go/fx,https://sourcegraph.com/github.com/uber-go/fx
repo,github.com/saltbo/zpan,https://sourcegraph.com/github.com/saltbo/zpan
repo,github.com/wandb/wandb,https://sourcegraph.com/github.com/wandb/wandb
repo,github.com/oligo/gioview,https://sourcegraph.com/github.com/oligo/gioview
repo,github.com/nttcom/ksot,https://sourcegraph.com/github.com/nttcom/ksot
repo,github.com/butuzov/ireturn,https://sourcegraph.com/github.com/butuzov/ireturn
repo,github.com/crillab/gophersat,https://sourcegraph.com/github.com/crillab/gophersat
repo,github.com/golang/tools,https://sourcegraph.com/github.com/golang/tools
repo,github.com/smallstep/certificates,https://sourcegraph.com/github.com/smallstep/certificates
repo,github.com/bnb-chain/greenfield,https://sourcegraph.com/github.com/bnb-chain/greenfield
repo,github.com/nutsdb/nutsdb,https://sourcegraph.com/github.com/nutsdb/nutsdb
repo,github.com/ardanlabs/smartcontract,https://sourcegraph.com/github.com/ardanlabs/smartcontract
repo,github.com/theopenlane/core,https://sourcegraph.com/github.com/theopenlane/core
repo,github.com/openshift/cluster-kube-controller-manager-operator,https://sourcegraph.com/github.com/openshift/cluster-kube-controller-manager-operator
repo,github.com/step-by-step-wiki/GoBook,https://sourcegraph.com/github.com/step-by-step-wiki/GoBook
repo,github.com/umee-network/umee,https://sourcegraph.com/github.com/umee-network/umee
repo,github.com/akutz/go-generics-the-hard-way,https://sourcegraph.com/github.com/akutz/go-generics-the-hard-way
repo,github.com/applejag/typ,https://sourcegraph.com/github.com/applejag/typ
repo,github.com/traefik/yaegi,https://sourcegraph.com/github.com/traefik/yaegi
repo,github.com/openshift/cluster-api-provider-libvirt,https://sourcegraph.com/github.com/openshift/cluster-api-provider-libvirt
repo,github.com/bregman-arie/go-exercises,https://sourcegraph.com/github.com/bregman-arie/go-exercises
repo,github.com/chipsalliance/riscv-vector-tests,https://sourcegraph.com/github.com/chipsalliance/riscv-vector-tests
repo,github.com/pulumi/pulumi-go-provider,https://sourcegraph.com/github.com/pulumi/pulumi-go-provider
repo,github.com/DaltonSW/aocgo,https://sourcegraph.com/github.com/DaltonSW/aocgo
repo,github.com/machinezone/configmapsecrets,https://sourcegraph.com/github.com/machinezone/configmapsecrets
repo,github.com/racingmars/virtual1403,https://sourcegraph.com/github.com/racingmars/virtual1403
repo,github.com/bigwhite/experiments,https://sourcegraph.com/github.com/bigwhite/experiments
repo,github.com/containers/common,https://sourcegraph.com/github.com/containers/common
repo,github.com/9elements/converged-security-suite,https://sourcegraph.com/github.com/9elements/converged-security-suite
repo,github.com/litebase/litebase,https://sourcegraph.com/github.com/litebase/litebase
repo,github.com/cheat/cheat,https://sourcegraph.com/github.com/cheat/cheat
repo,github.com/exoscale/cli,https://sourcegraph.com/github.com/exoscale/cli
repo,github.com/jmhodges/howsmyssl,https://sourcegraph.com/github.com/jmhodges/howsmyssl
repo,github.com/scalalang2/golang-fifo,https://sourcegraph.com/github.com/scalalang2/golang-fifo
repo,github.com/cogentcore/core,https://sourcegraph.com/github.com/cogentcore/core
repo,github.com/99designs/gqlgen,https://sourcegraph.com/github.com/99designs/gqlgen
repo,github.com/sklinkert/go-ddd,https://sourcegraph.com/github.com/sklinkert/go-ddd
repo,github.com/NVIDIA/k8s-dra-driver-gpu,https://sourcegraph.com/github.com/NVIDIA/k8s-dra-driver-gpu
repo,github.com/openshift/sdn,https://sourcegraph.com/github.com/openshift/sdn
repo,github.com/cilium/ebpf,https://sourcegraph.com/github.com/cilium/ebpf
repo,github.com/featureform/featureform,https://sourcegraph.com/github.com/featureform/featureform
repo,github.com/digitalocean/do-operator,https://sourcegraph.com/github.com/digitalocean/do-operator
repo,github.com/giniedp/nw-buddy,https://sourcegraph.com/github.com/giniedp/nw-buddy
repo,github.com/pirsch-analytics/pirsch,https://sourcegraph.com/github.com/pirsch-analytics/pirsch
repo,github.com/googleforgames/space-agon,https://sourcegraph.com/github.com/googleforgames/space-agon
repo,github.com/anynines/klutchio,https://sourcegraph.com/github.com/anynines/klutchio
repo,github.com/oasysgames/oasys-validator,https://sourcegraph.com/github.com/oasysgames/oasys-validator
repo,github.com/dgageot/demoit,https://sourcegraph.com/github.com/dgageot/demoit
repo,github.com/echoface/be_indexer,https://sourcegraph.com/github.com/echoface/be_indexer
repo,github.com/oakmound/oak,https://sourcegraph.com/github.com/oakmound/oak
repo,github.com/kubernetes-sigs/kube-storage-version-migrator,https://sourcegraph.com/github.com/kubernetes-sigs/kube-storage-version-migrator
repo,github.com/teivah/100-go-mistakes,https://sourcegraph.com/github.com/teivah/100-go-mistakes
repo,github.com/QuilibriumNetwork/monorepo,https://sourcegraph.com/github.com/QuilibriumNetwork/monorepo
repo,github.com/CiscoDevNet/terraform-provider-aci,https://sourcegraph.com/github.com/CiscoDevNet/terraform-provider-aci
repo,github.com/cohesivestack/valgo,https://sourcegraph.com/github.com/cohesivestack/valgo
repo,github.com/mnt-ltd/moredoc,https://sourcegraph.com/github.com/mnt-ltd/moredoc
repo,github.com/tommyblue/smugmug-backup,https://sourcegraph.com/github.com/tommyblue/smugmug-backup
repo,github.com/hashicorp/go-set,https://sourcegraph.com/github.com/hashicorp/go-set
repo,github.com/cloudfoundry/diego-release,https://sourcegraph.com/github.com/cloudfoundry/diego-release
repo,github.com/checkmarble/marble-backend,https://sourcegraph.com/github.com/checkmarble/marble-backend
repo,github.com/NVIDIA/doca-platform,https://sourcegraph.com/github.com/NVIDIA/doca-platform
repo,github.com/openshift/imagebuilder,https://sourcegraph.com/github.com/openshift/imagebuilder
repo,github.com/iimeta/fastapi-admin,https://sourcegraph.com/github.com/iimeta/fastapi-admin
repo,github.com/boring-registry/boring-registry,https://sourcegraph.com/github.com/boring-registry/boring-registry
repo,github.com/digitalocean/terraform-provider-digitalocean,https://sourcegraph.com/github.com/digitalocean/terraform-provider-digitalocean
repo,github.com/ossf/criticality_score,https://sourcegraph.com/github.com/ossf/criticality_score
repo,github.com/blackironj/panorama,https://sourcegraph.com/github.com/blackironj/panorama
repo,github.com/loft-sh/vcluster,https://sourcegraph.com/github.com/loft-sh/vcluster
repo,github.com/kubernetes-sigs/kubebuilder-declarative-pattern,https://sourcegraph.com/github.com/kubernetes-sigs/kubebuilder-declarative-pattern
repo,github.com/cloudfoundry/bpm-release,https://sourcegraph.com/github.com/cloudfoundry/bpm-release
repo,github.com/distribution/distribution,https://sourcegraph.com/github.com/distribution/distribution
repo,github.com/devld/go-drive,https://sourcegraph.com/github.com/devld/go-drive
repo,github.com/openziti/sdk-golang,https://sourcegraph.com/github.com/openziti/sdk-golang
repo,github.com/Apress/network-prog-with-go-2e,https://sourcegraph.com/github.com/Apress/network-prog-with-go-2e
repo,github.com/tiny-craft/tiny-rdm,https://sourcegraph.com/github.com/tiny-craft/tiny-rdm
repo,github.com/rupor-github/wsl-ssh-agent,https://sourcegraph.com/github.com/rupor-github/wsl-ssh-agent
repo,github.com/f1zm0/hades,https://sourcegraph.com/github.com/f1zm0/hades
repo,github.com/rakeeb-hossain/functools,https://sourcegraph.com/github.com/rakeeb-hossain/functools
repo,github.com/murphysecurity/murphysec,https://sourcegraph.com/github.com/murphysecurity/murphysec
repo,github.com/eiginn/nftrace,https://sourcegraph.com/github.com/eiginn/nftrace
repo,github.com/estesp/bucketbench,https://sourcegraph.com/github.com/estesp/bucketbench
repo,github.com/kadcom/mda,https://sourcegraph.com/github.com/kadcom/mda
repo,github.com/robbydyer/sports,https://sourcegraph.com/github.com/robbydyer/sports
repo,github.com/maxlaverse/terraform-provider-bitwarden,https://sourcegraph.com/github.com/maxlaverse/terraform-provider-bitwarden
repo,github.com/tidwall/rtree,https://sourcegraph.com/github.com/tidwall/rtree
repo,github.com/kodefluence/altair,https://sourcegraph.com/github.com/kodefluence/altair
repo,github.com/vahid-sohrabloo/chconn,https://sourcegraph.com/github.com/vahid-sohrabloo/chconn
repo,github.com/tisnik/presentations,https://sourcegraph.com/github.com/tisnik/presentations
repo,github.com/nzbasic/batch-beatmap-downloader,https://sourcegraph.com/github.com/nzbasic/batch-beatmap-downloader
repo,github.com/convox/convox,https://sourcegraph.com/github.com/convox/convox
repo,github.com/v6d-io/v6d,https://sourcegraph.com/github.com/v6d-io/v6d
repo,github.com/langhuihui/monibuca,https://sourcegraph.com/github.com/langhuihui/monibuca
repo,github.com/kubevirt/kubevirt,https://sourcegraph.com/github.com/kubevirt/kubevirt
repo,github.com/Kong/kubernetes-ingress-controller,https://sourcegraph.com/github.com/Kong/kubernetes-ingress-controller
repo,github.com/nikel-api/nikel,https://sourcegraph.com/github.com/nikel-api/nikel
repo,github.com/siyul-park/uniflow,https://sourcegraph.com/github.com/siyul-park/uniflow
repo,github.com/lightninglabs/taproot-assets,https://sourcegraph.com/github.com/lightninglabs/taproot-assets
repo,github.com/glycerine/greenpack,https://sourcegraph.com/github.com/glycerine/greenpack
repo,github.com/ardanlabs/practical-go,https://sourcegraph.com/github.com/ardanlabs/practical-go
repo,github.com/delimitrou/DeathStarBench,https://sourcegraph.com/github.com/delimitrou/DeathStarBench
repo,github.com/cloudpilot-ai/karpenter-provider-gcp,https://sourcegraph.com/github.com/cloudpilot-ai/karpenter-provider-gcp
repo,github.com/skycoin/skywire,https://sourcegraph.com/github.com/skycoin/skywire
repo,github.com/aarzilli/yacco,https://sourcegraph.com/github.com/aarzilli/yacco
repo,github.com/machbase/neo-server,https://sourcegraph.com/github.com/machbase/neo-server
repo,github.com/cockroachdb/pebble,https://sourcegraph.com/github.com/cockroachdb/pebble
repo,github.com/latolukasz/beeorm,https://sourcegraph.com/github.com/latolukasz/beeorm
repo,github.com/acmestack/gorm-plus,https://sourcegraph.com/github.com/acmestack/gorm-plus
repo,github.com/loft-sh/cluster-api-provider-vcluster,https://sourcegraph.com/github.com/loft-sh/cluster-api-provider-vcluster
repo,github.com/go-ap/activitypub,https://sourcegraph.com/github.com/go-ap/activitypub
repo,github.com/kokizzu/gotro,https://sourcegraph.com/github.com/kokizzu/gotro
